,text,lacking_dem_pref
536,"RT @maxkutner: .@RepMattGaetz on the Mueller investigation's multimillion dollar price tag: ""They must be having one hell of a Christmas pa…",1.0
537,"ANNOUNCEMENT: Holding a Press Conference tomorrow, alongside 8 Congressmen, calling for Investigation on @FBI’s “Sp… https://t.co/CiWY3uVzKi",1.0
538,"RT @FoxBusiness: Rep. @mattgaetz: ""We continue to see more pockets of evidence that there is an anti-Trump bias at the @FBI and there's a p…",1.0
539,"The expansion of Russian influence in the Middle East is extremely dangerous, especially so close to Suez. Our adve… https://t.co/qKYTV4eRaf",0.0
540,"HAPPENING NOW: Examining current threats to America with @DHSgov, @FBI, @ODNIgov. Watch live HERE →… https://t.co/mChswyfBUI",0.0
541,ICYMI: McAllen Performing Arts Center &amp,0.0
542,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
543,"RT @KevinModesti: Seven L.A.-area reps voted to consider Trump impeachment: @RepBarragan, @RepKarenBass, @RepJimmyGomez, @TedLieu, @GraceNa…",1.0
544,RT @USProgressives: This #GOPTaxScam is generational theft. It's also the last gasp of a system and a politics that have rigged the economy…,1.0
545,"Without knowing what was in it, Senate Republicans cynically conspired to scam the American people &amp; passed the… https://t.co/y7kNdFfD9b",1.0
546,"Michael Flynn has admitted to communicating with the Russian Government, under instruction from President Trump’s t… https://t.co/tOUfiTeS6k",1.0
547,RT @SenateGOP: There’s a lot of fake news out there on tax reform. This video should help bust some of @SenateDems' myths for you. https://…,1.0
548,"In Access Live Event, Hatch Reaffirms Concern about Roy Moore; supports ethics investigation should he win.… https://t.co/lwwnK8nqTS",0.0
549,RT @mattdizwhitlock: If you’re one of the 7K who retweeted @JoeNBC’s dishonest Hatch quote about CHIP or any of the gleeful quote tweets pu…,1.0
550,"The GOP promised their #GOPTaxScam would bring tax relief to the middle class. Instead, 78 million middle-class hou… https://t.co/FOuAxhXR40",1.0
551,The #GOPTaxScam “analysis” by @USTreasury is a new low for putting politics over policy. Baselessly asserting that… https://t.co/fWV1okW9In,1.0
552,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
553,The #GOPTaxScam will kick 13 million Americans off health coverage and increase premiums on millions more. A majori… https://t.co/4qu5wnAZqD,0.0
554,"According to new @CBSNews polling, the American people know the #GOPTaxScam favors big donors and corporations whil… https://t.co/S7jhL9JPiY",0.0
555,"RT @RepSwalwell: It’s no hoax - Russia really did interfere with our election, and we’re still investigating the Trump campaign’s role. Let…",0.0
556,The #GOPTaxScam will trigger an automatic $25 billion cut to Medicare next year. RT to oppose this scam on the midd… https://t.co/5adk5FJ4EO,0.0
557,60% of the benefits of the #GOPTaxScam go to the top 1% of Americans—and the American people know it. Take a look a… https://t.co/zZG5kzF8kp,0.0
558,"I spoke on the Floor about how GOP has had 3 months to fund govt &amp; instead, they spent that time on the #GOPTaxScam… https://t.co/sxzyP1JXRj",0.0
559,Americans know the #GOPTaxScam is a giveaway to wealthy Americans and corporations. RT to tell Republicans to aband… https://t.co/7v1iRLM4Wo,0.0
560,It is your right to defend yourself and your family. https://t.co/fbi7hNtfQO,0.0
561,Under the #GOPTaxScam the cost of getting a college degree and going to grad school is about to get more expensive.… https://t.co/ufTvIz12vK,0.0
562,From @CivilBeat- Hawaii's graduate students can't afford the #GOPTaxScam https://t.co/lvCYgXHNbb,0.0
563,RT @SenatorDurbin: Trying to review the #GOPTaxScam but they are making hand-written changes to brand new text as we speak – can anyone els…,0.0
564,This. ⬇️ Working people &amp,0.0
565,When the Republicans claim that the #GOPTaxScam will help working &amp,1.0
566,"It’s 3:45 p.m., do you know where the tax bill is? Because we haven’t seen it. #GOPTaxScam https://t.co/HXJEoLXMnM",0.0
567,"The #GOPTaxScam would eliminate private activity bonds, which have helped hospitals across Hawaii keep our families… https://t.co/oIeFYtUuTC",0.0
568,The #GOPTaxScam is already having consequences in Hawaii. Construction on the planned West Maui hospital is being h… https://t.co/1URru6DFfk,0.0
569,"The #GOPTaxScam sells out our middle class families. Instead, it’s a gift to the wealthy with only 960 of Hawaii's… https://t.co/OkOFJJ9tfl",0.0
570,"The #GOPTaxScam is yet more shibai, or B.S., from Republicans. Instead of helping middle class families, they're sc… https://t.co/efhBUoUO63",1.0
571,The #GOPTaxScam will cut govt revenues by $150 billion/year - the entire amount we spend every year on @usedgov ($6… https://t.co/EEy7duDHre,0.0
572,I wish I was surprised that @realDonaldTrump shared fake videos made by a white supremacist to incite hatred and vi… https://t.co/xRmifPeO8O,0.0
573,10:15 TODAY: @SenBobCasey and I will be live with @MomsRising on how the #TrumpTaxScam would devastate working &amp,0.0
574,"The #TrumpTaxScam is headed to the Senate floor, and we need your voices now more than ever to speak out against th… https://t.co/E3c057CjrF",0.0
575,It's clear who will benefit from the #TrumpTaxScam- corporations and the mega-rich https://t.co/PKqMCG33vy,0.0
576,The #GOPTaxScam would hit New Mexico and hurt charitable giving via @KUNMnews https://t.co/MQstae23kW,0.0
577,Instead of #GOPTaxScam we should be passing #DREAMActNow that will add $22.7 billion to the economy per year &amp,0.0
578,Shocking. #GOPTaxScam https://t.co/aV57ZVA5mV,0.0
579,"Monday rush hour.

Sitting in traffic? On a slow moving train? Delayed flight?

#GOPTaxScam moving at record speed… https://t.co/EvsyNrRCQn",0.0
580,"Let’s see.

Russia putting its Air Force in Egypt. 
NK tests CONUS capable missile.
US President rebuked by UK.
Rus… https://t.co/VFoom2w2CW",0.0
581,"I’ll be speaking on the House floor shortly against the  #GOPTaxScam which will hurt students, middle class familie… https://t.co/TfCiCyLZjV",0.0
582,The #GOPTaxScam will slash taxes for the wealthiest Americans and big corporations. Who foots the bill? Middle clas… https://t.co/2hoHFWhbVG,0.0
583,RT @HouseDemocrats: America knows what’s actually going on: #TheGOPTaxScam will only help the wealthy and big corporations while giving not…,0.0
584,"I continue to oppose the #GOPTaxScam that raises taxes on 82 million Americans, kicks 13 million Americans off heal… https://t.co/BBNMXV3Z9i",0.0
585,"The #GOPTaxScam puts #billionairesfirst.  Just say ""no."" https://t.co/Z1QDJrIFS8",0.0
586,"The #GOPTaxScam raises taxes on 82 million middle class families, which is why only 25% of Americans want it to bec… https://t.co/iR994oDdzs",0.0
587,"In 2016 89% of all intoxication deaths in MD were linked to opioids, and the frequency of opioid-related deaths quadrupled from 2010 to 2016",0.0
588,"If you have information on the suspect, please call 1-800-CallFBI. https://t.co/mz9B8CaLxB",0.0
589,RT @TLHumanRights: LIVE NOW: Important hearing and investigation into Egypt's human rights record since the revolution. Watch ↓ https://t.c…,0.0
590,Raoul Wallenberg saved countless Jewish lives during WWII. We demand answers from Russia on his disappearance:… https://t.co/uvxvm1p6aD,0.0
591,"Letting Mueller finish his work is the right thing to do. He, along with several congressional committees, will bring forth the truth. (1/2)",0.0
592,"RT @RepSwalwell: It’s no hoax - Russia really did interfere with our election, and we’re still investigating the Trump campaign’s role. Let…",0.0
593,I’ll be on @CNN shortly to answer questions about the Russia investigation. #followthefacts https://t.co/C7eXc6ZEwV,0.0
594,"RT @AlexWitt: .@RepDennyHeck to me: ""We are half a step away from the presidency. Indeed, by all accounts, [Mueller] seems to be closing in…",0.0
595,@Motojo303 @BreitbartNews Fake news,1.0
596,Let me be very clear so my @HouseGOP neighbors understand: This. Bill. Is. Bad. For. California. #GOPtaxscam https://t.co/SXeIJsm3hZ,0.0
597,Spoke today about the #taxscam that the GOP is rushing through faster than President Trump can retweet British raci… https://t.co/iydmrbrVYQ,0.0
598,"We know the #GOPtaxscam is bad for families, seniors, students, homeowners, and just about everyone but the Trumps.… https://t.co/RJCqzVTrTd",0.0
599,"Today, I voted against the #GOPTaxScam, a bill that will raise taxes on California families in order to hand defici… https://t.co/jEehyWBO8k",0.0
600,"Important to make sure your online information &amp; computer are safe from hackers, scammers, &amp; identity thieves. Chec… https://t.co/v8m8zBrHbs",0.0
601,"RT @FoxBusiness: .@CongressmanHice: ""It is clear that @HillaryClinton has received break after break after break from the @FBI... Everyone…",1.0
602,"The more we hear about the @FBI’s handling of investigations involving @HillaryClinton, the more obvious it becomes… https://t.co/Do4Ln006TI",1.0
603,"RT @RepMattGaetz: There is a clear &amp; consistent pattern of @HillaryClinton receiving ""special"" treatment from @FBI. This ends today with ou…",1.0
604,"RT @RepMattGaetz: ANNOUNCEMENT: Holding a Press Conference tomorrow, alongside 8 Congressmen, calling for Investigation on @FBI’s “Special”…",1.0
605,"As long as Russia is an adversary, they continue to try to use asymmetrical warfare against us. #disinformation 
https://t.co/pBjtHmsSWK",0.0
606,My message for the dedicated individuals who work at the FBI: https://t.co/cQgIeWARYP,0.0
607,It's critically important that Bob Mueller be left to do the job of leading this investigation so the American peop… https://t.co/YAvyZyl7KI,0.0
608,@FCC Reports have shown that bots may have filed hundreds of thousands of fake comments to the FCC during the net n… https://t.co/nNiwcIpWIW,0.0
609,"General Flynn’s plea is a significant development in the Special Counsel’s investigation, and it is more important… https://t.co/9hw22owX4z",0.0
610,RT @HouseHomeland: LIVE at 10 a.m. → Hearing to discuss world wide threats facing our nation. First panel includes @FBI Director Christophe…,0.0
611,The integrity of the FBI is crucial. We deserve to have full access to the information and documents we are entitle… https://t.co/yaaUy9ug2l,0.0
612,Disappointed the Director of the FBI refused to acknowledge that civil asset forfeiture is clearly unconstitutional… https://t.co/kO4fFJxd5S,1.0
613,"RT @RepSwalwell: It’s no hoax - Russia really did interfere with our election, and we’re still investigating the Trump campaign’s role. Let…",0.0
614,RT @RepJerryNadler: Dear @RepGoodlatte: If you wont support call for investigation into obstruction of justice on grounds that Special Coun…,0.0
615,"The #TaxScamBill endangers Medicare and Medicaid, compromises our military and blows a $4 trillion hole in the defi… https://t.co/zr4b7S5ky2",0.0
616,"Right now, Republicans in the Senate are voting on the #TaxScamBill, which gives 62% of the benefits to the top 1%.… https://t.co/Z2iyfFDEM8",0.0
617,RT @USProgressives: Watch CPC members  fighting outside of the #Senate to take down the #GOPTaxScam. https://t.co/CJMgTFTcbg,0.0
618,RT @BillPascrell: No wonder why so many Americans oppose the #GOPTaxScam – it will saddle our children &amp,0.0
619,RT @NancyPelosi: Don’t fall for Republicans’ claims about the #GOPTaxScam. RT to spread the word! https://t.co/mb4XDg8v0i,0.0
620,"The GOP has morphed from claiming to be the 'state's rights, anti-tax' party into the #GOPTaxScam Party that believ… https://t.co/j3OOC04J33",0.0
621,"RT @RepBarbaraLee: Republicans have no shame. Yesterday they passed the  #GOPTaxScam to benefit the wealthy, but today even as Americans su…",1.0
622,Congresswoman Jackson Lee voting NO to the biggest and most reckless tax scam in American history https://t.co/eF0Nyjd1bz,1.0
623,"""I reject this GOP tax scam because it is not grounded in the real world that real Americans live in but a fantasy… https://t.co/v7QmPyf5LS",1.0
624,.@HouseGOP wants to eliminate medical expense tax deduction in #GOPTaxScam. Check out @AARP analysis of how that wi… https://t.co/KeQFFqm7AX,0.0
625,#GOPTaxScam puts families' health at risk by eliminating the Medical Expense Deduction. Millions use it to help pay… https://t.co/ah3y82ArJS,0.0
626,"RT @repjoecrowley: This is the #GOPTaxScam:
💰Billionaires get a tax break
❌ Hard-working families get a tax hike
 
That’s not how it’s supp…",0.0
627,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
628,"RT @RepSwalwell: It’s no hoax - Russia really did interfere with our election, and we’re still investigating the Trump campaign’s role. Let…",0.0
629,#FlashBackFriday Nov. 21 #teletownhall w/ thousands of constituents on #GOPTaxScam. I cannot support this bill beca… https://t.co/tY8QDodUPg,0.0
630,Rep. Johnson Questions FBI Director in Judiciary Hearing: https://t.co/sQFane7ayk,0.0
631,"RT @RepMarkTakano: It may seem like fun and games in a video, but in real life the #GOPTaxScam is designed to screw over middle-class famil…",1.0
632,"As Republicans vote to go to conference on the #GOPTaxScam, I continue to oppose this bill that raises taxes on 82… https://t.co/Sck1T8Od5v",0.0
633,RT @RepJerryNadler: Dear @RepGoodlatte: If you wont support call for investigation into obstruction of justice on grounds that Special Coun…,1.0
634,"If this #GOPTaxScam package is approved, more than half a million working Georgians will see their taxes raised an… https://t.co/G121DBEUZR",0.0
